 -0.181100E+07   65.0000       533.032      0.278388E-01 -0.277588E-01   274.344       23.9610    
 -0.181000E+07   65.0000       532.398      0.275741E-01 -0.261022E-01   288.805       23.9765    
 -0.180900E+07   65.0000       529.454      0.273411E-01 -0.228723E-01   303.222       23.9777    
 -0.180800E+07   65.0000       524.411      0.271411E-01 -0.182983E-01   317.608       23.9642    
 -0.180700E+07   65.0000       517.683      0.269748E-01 -0.126732E-01   331.978       23.9361    
 -0.180600E+07   65.0000       509.826      0.268428E-01 -0.633755E-02   346.344       23.8936    
 -0.180500E+07   65.0000       501.464      0.267452E-01  0.336307E-03  0.720484       23.8373    
 -0.180400E+07   65.0000       493.199      0.266818E-01  0.696079E-02   15.1224       23.7684    
 -0.180300E+07   65.0000       485.556      0.266522E-01  0.131495E-01   29.5627       23.6881    
 -0.180200E+07   65.0000       478.942      0.266553E-01  0.185345E-01   44.0542       23.5981    
 -0.180100E+07   65.0000       473.636      0.266900E-01  0.227833E-01   58.6084       23.5005    
 -0.180000E+07   65.0000       469.796      0.267548E-01  0.256177E-01   73.2354       23.3973    
 -0.179900E+07   65.0000       467.480      0.268480E-01  0.268307E-01   87.9435       23.2911    
 -0.179800E+07   65.0000       466.662      0.269676E-01  0.263038E-01   102.739       23.1843    
 -0.179700E+07   65.0000       467.264      0.271115E-01  0.240204E-01   117.627       23.0795    
 -0.179600E+07   65.0000       469.167      0.272774E-01  0.200759E-01   132.609       22.9794    
 -0.179500E+07   65.0000       472.232      0.274629E-01  0.146806E-01   147.686       22.8864    
 -0.179400E+07   65.0000       476.297      0.276658E-01  0.815531E-02   162.856       22.8030    
 -0.179300E+07   65.0000       481.180      0.278834E-01  0.917281E-03   178.115       22.7311    
 -0.179200E+07   65.0000       486.663      0.281135E-01 -0.654297E-02   193.458       22.6727    
 -0.179100E+07   65.0000       492.471      0.283537E-01 -0.136937E-01   208.879       22.6291    
 -0.179000E+07   65.0000       498.246      0.286015E-01 -0.200006E-01   224.369       22.6014    
 -0.178900E+07   65.0000       503.538      0.288550E-01 -0.249693E-01   239.921       22.5903    
 -0.178800E+07   65.0000       507.812      0.291119E-01 -0.281878E-01   255.525       22.5957    
 -0.178700E+07   65.0000       510.506      0.293702E-01 -0.293641E-01   271.172       22.6176    
 -0.178600E+07   65.0000       511.129      0.296281E-01 -0.283559E-01   286.851       22.6550    
 -0.178500E+07   65.0000       509.394      0.298839E-01 -0.251882E-01   302.556       22.7070    
 -0.178400E+07   65.0000       505.334      0.301360E-01 -0.200568E-01   318.276       22.7720    
 -0.178300E+07   65.0000       499.350      0.303829E-01 -0.133169E-01   334.004       22.8482    
 -0.178200E+07   65.0000       492.151      0.306233E-01 -0.545761E-02   349.734       22.9336    
 -0.178100E+07   65.0000       484.616      0.308561E-01  0.293560E-02   5.45928       23.0261    
 -0.178000E+07   65.0000       477.625      0.310803E-01  0.112269E-01   21.1752       23.1234    
 -0.177900E+07   65.0000       471.909      0.312949E-01  0.187806E-01   36.8782       23.2232    
 -0.177800E+07   65.0000       467.974      0.314992E-01  0.250120E-01   52.5656       23.3233    
 -0.177700E+07   65.0000       466.085      0.316926E-01  0.294336E-01   68.2360       23.4215    
 -0.177600E+07   65.0000       466.291      0.318746E-01  0.316935E-01   83.8889       23.5159    
 -0.177500E+07   65.0000       468.478      0.320447E-01  0.316029E-01   99.5249       23.6045    
 -0.177400E+07   65.0000       472.424      0.322026E-01  0.291509E-01   115.145       23.6859    
 -0.177300E+07   65.0000       477.847      0.323482E-01  0.245049E-01   130.753       23.7585    
 -0.177200E+07   65.0000       484.444      0.324813E-01  0.179987E-01   146.349       23.8212    
 -0.177100E+07   65.0000       491.911      0.326019E-01  0.101074E-01   161.939       23.8731    
 -0.177000E+07   65.0000       499.945      0.327100E-01  0.141217E-02   177.526       23.9135    
 -0.176900E+07   65.0000       508.225      0.328056E-01 -0.744264E-02   193.113       23.9418    
 -0.176800E+07   65.0000       516.381      0.328891E-01 -0.157968E-01   208.705       23.9576    
 -0.176700E+07   65.0000       523.957      0.329605E-01 -0.230230E-01   224.307       23.9610    
 -0.176600E+07   65.0000       530.382      0.330201E-01 -0.285740E-01   239.923       23.9520    
 -0.176500E+07   65.0000       534.991      0.330681E-01 -0.320230E-01   255.557       23.9309    
 -0.176400E+07   65.0000       537.101      0.331049E-01 -0.330975E-01   271.213       23.8980    
 -0.176300E+07   65.0000       536.154      0.331307E-01 -0.317008E-01   286.895       23.8540    
 -0.176200E+07   65.0000       531.899      0.331458E-01 -0.279216E-01   302.607       23.7998    
 -0.176100E+07   65.0000       524.525      0.331506E-01 -0.220301E-01   318.353       23.7363    
 -0.176000E+07   65.0000       514.694      0.331452E-01 -0.144598E-01   334.135       23.6645    
 -0.175900E+07   65.0000       503.421      0.331300E-01 -0.577773E-02   349.957       23.5860    
 -0.175800E+07   65.0000       491.864      0.331053E-01  0.335720E-02   5.82037       23.5022    
 -0.175700E+07   65.0000       481.098      0.330711E-01  0.122432E-01   21.7285       23.4146    
 -0.175600E+07   65.0000       471.960      0.330277E-01  0.201894E-01   37.6825       23.3251    
 -0.175500E+07   65.0000       464.985      0.329753E-01  0.265701E-01   53.6837       23.2356    
 -0.175400E+07   65.0000       460.414      0.329138E-01  0.308760E-01   69.7326       23.1479    
 -0.175300E+07   65.0000       458.254      0.328434E-01  0.327564E-01   85.8292       23.0639    
 -0.175200E+07   65.0000       458.353      0.327640E-01  0.320513E-01   101.973       22.9856    
 -0.175100E+07   65.0000       460.460      0.326756E-01  0.288075E-01   118.161       22.9146    
 -0.175000E+07   65.0000       464.286      0.325780E-01  0.232789E-01   134.393       22.8528    
 -0.174900E+07   65.0000       469.529      0.324710E-01  0.159084E-01   150.664       22.8015    
 -0.174800E+07   65.0000       475.887      0.323545E-01  0.729415E-02   166.971       22.7619    
 -0.174700E+07   65.0000       483.046      0.322281E-01 -0.186000E-02   183.309       22.7351    
 -0.174600E+07   65.0000       490.651      0.320915E-01 -0.108029E-01   199.672       22.7216    
 -0.174500E+07   65.0000       498.263      0.319443E-01 -0.188009E-01   216.054       22.7219    
 -0.174400E+07   65.0000       505.332      0.317862E-01 -0.252009E-01   232.450       22.7358    
 -0.174300E+07   65.0000       511.198      0.316165E-01 -0.294875E-01   248.854       22.7631    
 -0.174200E+07   65.0000       515.165      0.314349E-01 -0.313273E-01   265.258       22.8030    
 -0.174100E+07   65.0000       516.628      0.312407E-01 -0.305964E-01   281.657       22.8546    
 -0.174000E+07   65.0000       515.259      0.310335E-01 -0.273891E-01   298.047       22.9167    
 -0.173900E+07   65.0000       511.148      0.308126E-01 -0.220066E-01   314.422       22.9875    
 -0.173800E+07   65.0000       504.843      0.305775E-01 -0.149276E-01   330.778       23.0656    
 -0.173700E+07   65.0000       497.241      0.303275E-01 -0.676339E-02   347.114       23.1489    
 -0.173600E+07   65.0000       489.383      0.300621E-01  0.179700E-02   3.42697       23.2354    
 -0.173500E+07   65.0000       482.243      0.297805E-01  0.100470E-01   19.7166       23.3231    
 -0.173400E+07   65.0000       476.568      0.294823E-01  0.173223E-01   35.9833       23.4099    
 -0.173300E+07   65.0000       472.816      0.291669E-01  0.230553E-01   52.2285       23.4935    
 -0.173200E+07   65.0000       471.166      0.288337E-01  0.268189E-01   68.4545       23.5722    
